Reef,Location,Transect,Depth,Coral Cover,Diam_cm,Date,Time,Exposure,Behaviour,PreyItem,X_transect,Y _belt,Exposure_binary,Time_Cat
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,100,Moving,,0.1,3.4,1,Midday
Rib Reef,Site A,A-01,6m,39,28,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,35,10/12/2016,11:30:00,100,Feeding,Acropora,14.4,-3,1,Midday
Rib Reef,Site A,A-01,6m,39,35,10/12/2016,11:30:00,50,Moving,,0.3,2.3,0,Midday
Rib Reef,Site A,A-01,6m,39,27,10/12/2016,11:30:00,100,Feeding,Acropora,12.1,1.5,1,Midday
Rib Reef,Site A,A-01,6m,39,53,10/12/2016,11:30:00,100,Feeding,A. hyacinthus,8.6,1.5,1,Midday
Rib Reef,Site A,A-01,6m,39,40,10/12/2016,11:30:00,100,Feeding,A. hyacinthus,18.6,1.5,1,Midday
Rib Reef,Site A,A-01,6m,39,40,10/12/2016,11:30:00,100,Feeding,A. hyacinthus,18.6,1.5,1,Midday
Rib Reef,Site A,A-01,6m,39,35,10/12/2016,11:30:00,0,Resting,,18.7,0,0,Midday
Rib Reef,Site A,A-01,6m,39,49,10/12/2016,11:30:00,100,Moving,,6.2,4.3,1,Midday
Rib Reef,Site A,A-01,6m,39,27,10/12/2016,11:30:00,0,Resting,,21.3,0,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,26.3,0.8,0,Midday
Rib Reef,Site A,A-01,6m,39,35,10/12/2016,11:30:00,100,Feeding,A. humilis,35,2.3,1,Midday
Rib Reef,Site A,A-01,6m,39,41,10/12/2016,11:30:00,100,Moving,,27.3,1.2,1,Midday
Rib Reef,Site A,A-01,6m,39,39,10/12/2016,11:30:00,0,Resting,,49.5,1,0,Midday
Rib Reef,Site A,A-01,6m,39,44,10/12/2016,11:30:00,50,Feeding,A. humilis,36,2,0,Midday
Rib Reef,Site A,A-01,6m,39,33,10/12/2016,11:30:00,0,Resting,,32,-0.5,0,Midday
Rib Reef,Site A,A-01,6m,39,31,10/12/2016,11:30:00,50,Feeding,Pocillopora,40.2,-2.5,0,Midday
Rib Reef,Site A,A-01,6m,39,24,10/12/2016,11:30:00,0,Resting,,0,0.3,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Moving,,2.4,2,0,Midday
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,50,Resting,,0.5,0.4,0,Midday
Rib Reef,Site A,A-01,6m,39,36,10/12/2016,11:30:00,0,Resting,,45,2.2,0,Midday
Rib Reef,Site A,A-01,6m,39,33,10/12/2016,11:30:00,0,Feeding,A. hyacinthus,49.8,-0.3,0,Midday
Rib Reef,Site A,A-01,6m,39,36,10/12/2016,11:30:00,0,Feeding,A. hyacinthus,27,1,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,50,Resting,,47.8,0,0,Midday
Rib Reef,Site A,A-01,6m,39,28,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,0,5.1,0,Midday
Rib Reef,Site A,A-01,6m,39,20,10/12/2016,11:30:00,100,Feeding,Acropora,5,-3,1,Midday
Rib Reef,Site A,A-01,6m,39,24,10/12/2016,11:30:00,0,Resting,,5,-3,0,Midday
Rib Reef,Site A,A-01,6m,39,56,10/12/2016,11:30:00,0,Resting,,5,-3,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,20.9,1.5,0,Midday
Rib Reef,Site A,A-01,6m,39,20,10/12/2016,11:30:00,10,Moving,,20.9,1.5,0,Midday
Rib Reef,Site A,A-01,6m,39,36,10/12/2016,11:30:00,0,Feeding,A. hyacinthus,29,1,0,Midday
Rib Reef,Site A,A-01,6m,39,36,10/12/2016,11:30:00,50,Feeding,Acropora,29,1.2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,17.6,-1.9,0,Midday
Rib Reef,Site A,A-01,6m,39,30,10/12/2016,11:30:00,0,Resting,,10.6,1,0,Midday
Rib Reef,Site A,A-01,6m,39,20,10/12/2016,11:30:00,0,Resting,,44.6,2,0,Midday
Rib Reef,Site A,A-01,6m,39,20,10/12/2016,11:30:00,0,Resting,,41.6,-3.5,0,Midday
Rib Reef,Site A,A-01,6m,39,25,10/12/2016,11:30:00,0,Resting,,40.3,-1.8,0,Midday
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,13:00:00,100,Moving,,0.1,3.4,1,Midday
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,0.1,2,0,Midday
Rib Reef,Site A,A-01,6m,39,35,9/12/2016,13:00:00,100,Feeding,Acropora,2.2,5.1,1,Midday
Rib Reef,Site A,A-01,6m,39,34,9/12/2016,13:00:00,100,Resting,,0,1.2,1,Midday
Rib Reef,Site A,A-01,6m,39,35,9/12/2016,13:00:00,0,Resting,,0,1.2,0,Midday
Rib Reef,Site A,A-01,6m,39,24,9/12/2016,13:00:00,100,Feeding,Acropora,1.2,-0.3,1,Midday
Rib Reef,Site A,A-01,6m,39,27,9/12/2016,13:00:00,100,Feeding,acropora,12.2,0,1,Midday
Rib Reef,Site A,A-01,6m,39,53,9/12/2016,13:00:00,0,Feeding,acropora,16,-2.8,0,Midday
Rib Reef,Site A,A-01,6m,39,40,9/12/2016,13:00:00,0,Resting,,17.5,-2.7,0,Midday
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,13:00:00,50,Resting,,17.6,-2.2,0,Midday
Rib Reef,Site A,A-01,6m,39,40,9/12/2016,13:00:00,10,Resting,,17.6,-1.9,0,Midday
Rib Reef,Site A,A-01,6m,39,35,9/12/2016,13:00:00,0,Resting,,18,-2,0,Midday
Rib Reef,Site A,A-01,6m,39,23,9/12/2016,13:00:00,0,Resting,,18,-2,0,Midday
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,13:00:00,0,Resting,,17.6,1.5,0,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,17.8,2,0,Midday
Rib Reef,Site A,A-01,6m,39,22,9/12/2016,13:00:00,30,Moving,,18.9,2,0,Midday
Rib Reef,Site A,A-01,6m,39,49,9/12/2016,13:00:00,60,Feeding,Acropora,7.4,-3,1,Midday
Rib Reef,Site A,A-01,6m,39,27,9/12/2016,13:00:00,0,Resting,,13.8,0,0,Midday
Rib Reef,Site A,A-01,6m,39,26,9/12/2016,13:00:00,100,Feeding,Acropora,22.8,0.2,1,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,26.3,0.8,0,Midday
Rib Reef,Site A,A-01,6m,39,35,9/12/2016,13:00:00,0,Resting,,34,0,0,Midday
Rib Reef,Site A,A-01,6m,39,41,9/12/2016,13:00:00,50,Feeding,Favites,35.7,1.5,0,Midday
Rib Reef,Site A,A-01,6m,39,39,9/12/2016,13:00:00,50,Feeding,Acropora,35.7,-0.6,0,Midday
Rib Reef,Site A,A-01,6m,39,44,9/12/2016,13:00:00,100,Moving,,33.9,-2.2,1,Midday
Rib Reef,Site A,A-01,6m,39,33,9/12/2016,13:00:00,100,Resting,,32.4,-5,1,Midday
Rib Reef,Site A,A-01,6m,39,31,9/12/2016,13:00:00,50,Feeding,Pocillopora,40.2,-2.5,0,Midday
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,13:00:00,0,Resting,,41.1,-2,0,Midday
Rib Reef,Site A,A-01,6m,39,36,9/12/2016,15:00:00,50,Feeding,,44.3,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,32,9/12/2016,15:00:00,20,Moving,,44,3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,15:00:00,100,Moving,,36.3,2.8,1,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,15:00:00,20,Moving,,48.6,-0.3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,33,9/12/2016,15:00:00,0,Feeding,A. hyacinthus,49.8,-0.3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,36,9/12/2016,15:00:00,80,Feeding,Acropora,49.8,-0.2,1,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,15:00:00,0,Resting,,49.5,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,15:00:00,0,Resting,,45,3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,22,9/12/2016,15:00:00,100,Feeding,Favites,11.2,1.5,1,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,14:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,100,Moving,,0.1,1.2,1,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0.1,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,35,9/12/2016,17:00:00,50,Moving,,0.3,2.3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,24,9/12/2016,17:00:00,50,Feeding,Acropora,1.2,-0.4,0,Afternoon
Rib Reef,Site A,A-01,6m,39,27,9/12/2016,17:00:00,100,Feeding,Acropora,12.1,1.5,1,Afternoon
Rib Reef,Site A,A-01,6m,39,53,9/12/2016,17:00:00,0,Moving,,17,-3.5,0,Afternoon
Rib Reef,Site A,A-01,6m,39,40,9/12/2016,17:00:00,0,Resting,,17.5,-2.7,0,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,17:00:00,50,Resting,,17.6,-2.2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,40,9/12/2016,17:00:00,10,Resting,,17.6,-1.9,0,Afternoon
Rib Reef,Site A,A-01,6m,39,23,9/12/2016,17:00:00,0,Resting,,18,-2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,17:00:00,0,Resting,,17.6,1.5,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,17.8,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,22,9/12/2016,17:00:00,30,Moving,,18.9,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,49,9/12/2016,17:00:00,60,Feeding,Acropora,7.4,-3,1,Afternoon
Rib Reef,Site A,A-01,6m,39,27,9/12/2016,17:00:00,0,Resting,,13.8,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,26,9/12/2016,17:00:00,100,Feeding,Acropora,22.8,0.2,1,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,26.3,0.8,0,Afternoon
Rib Reef,Site A,A-01,6m,39,35,9/12/2016,17:00:00,0,Resting,,34,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,41,9/12/2016,17:00:00,50,Feeding,Favites,35.7,1.5,0,Afternoon
Rib Reef,Site A,A-01,6m,39,39,9/12/2016,17:00:00,50,Moving,,37.2,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,44,9/12/2016,17:00:00,100,Feeding,Stylophora,33,-5,1,Afternoon
Rib Reef,Site A,A-01,6m,39,33,9/12/2016,17:00:00,100,Resting,,32.4,-5,1,Afternoon
Rib Reef,Site A,A-01,6m,39,31,9/12/2016,17:00:00,50,Feeding,Pocillopora,42,-2.5,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,41.1,-2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,24,9/12/2016,17:00:00,0,Resting,,0,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,2.4,1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,100,Resting,,1.2,1,1,Afternoon
Rib Reef,Site A,A-01,6m,39,36,9/12/2016,17:00:00,100,Feeding,Acropora,44.6,2,1,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,17:00:00,100,Moving,,36.3,2.8,1,Afternoon
Rib Reef,Site A,A-01,6m,39,33,9/12/2016,17:00:00,0,Feeding,A. hyacinthus,49.8,-0.3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,36,9/12/2016,17:00:00,80,Feeding,Acropora,49.8,-0.2,1,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,49.5,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,45,3,0,Afternoon
Rib Reef,Site A,A-01,6m,39,22,9/12/2016,17:00:00,100,Feeding,Favites,11.2,1.5,1,Afternoon
Rib Reef,Site A,A-01,6m,39,28,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,0,5.1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,20,9/12/2016,17:00:00,100,Feeding,Acropora,5,-3,1,Afternoon
Rib Reef,Site A,A-01,6m,39,24,9/12/2016,17:00:00,100,Feeding,Acropora,5,-3,1,Afternoon
Rib Reef,Site A,A-01,6m,39,56,9/12/2016,17:00:00,100,Feeding,Acropora,5,-3,1,Afternoon
Rib Reef,Site A,A-01,6m,39,20,9/12/2016,17:00:00,100,Feeding,Acropora,20.9,1.5,1,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,30,Resting,,20.9,1.5,0,Afternoon
Rib Reef,Site A,A-01,6m,39,20,9/12/2016,17:00:00,50,Moving,,20.9,1.5,0,Afternoon
Rib Reef,Site A,A-01,6m,39,22,9/12/2016,17:00:00,20,Moving,,21.3,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,42,9/12/2016,17:00:00,0,Resting,,24,0,0,Afternoon
Rib Reef,Site A,A-01,6m,39,36,9/12/2016,17:00:00,0,Feeding,A. hyacinthus,29,1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,36,9/12/2016,17:00:00,50,Feeding,Acropora,29,1.2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,17.6,-1.9,0,Afternoon
Rib Reef,Site A,A-01,6m,39,30,9/12/2016,17:00:00,0,Resting,,10.6,1,0,Afternoon
Rib Reef,Site A,A-01,6m,39,20,9/12/2016,17:00:00,0,Resting,,44.6,2,0,Afternoon
Rib Reef,Site A,A-01,6m,39,20,9/12/2016,17:00:00,0,Feeding,A. hyacinthus,40.3,1.8,0,Afternoon
Rib Reef,Site A,A-01,6m,39,25,9/12/2016,17:00:00,0,Resting,,40.3,-1.8,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,10/12/2016,12:30:00,0,Resting,,1,0.6,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,0,-1,0,Midday
Rib Reef,Site A,A-02,3m,51,35,10/12/2016,12:30:00,0,Resting,,0,-1,0,Midday
Rib Reef,Site A,A-02,3m,51,25,10/12/2016,12:30:00,0,Resting,,1,0,0,Midday
Rib Reef,Site A,A-02,3m,51,20,10/12/2016,12:30:00,0,Resting,,1,0,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,100,Feeding,A. hyacinthus,4.8,-2,1,Midday
Rib Reef,Site A,A-02,3m,51,25,10/12/2016,12:30:00,0,Resting,,8.5,1.5,0,Midday
Rib Reef,Site A,A-02,3m,51,25,10/12/2016,12:30:00,0,Feeding,A. hyacinthus,11.2,2.4,0,Midday
Rib Reef,Site A,A-02,3m,51,20,10/12/2016,12:30:00,0,Feeding,,14,1.5,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Feeding,A. hyacinthus,14,1.3,0,Midday
Rib Reef,Site A,A-02,3m,51,25,10/12/2016,12:30:00,0,Feeding,A. hyacinthus,13.6,0.5,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,100,Feeding,A. hyacinthus,14,-1,1,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,17,-1.5,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,17,-1.5,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,17,-1.5,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,20,-1.5,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,34,1,0,Midday
Rib Reef,Site A,A-02,3m,51,35,10/12/2016,12:30:00,0,Resting,,34,1,0,Midday
Rib Reef,Site A,A-02,3m,51,25,10/12/2016,12:30:00,0,Resting,,47.4,0,0,Midday
Rib Reef,Site A,A-02,3m,51,30,10/12/2016,12:30:00,0,Resting,,49.7,-1,0,Midday
Rib Reef,Site A,A-02,3m,51,18,10/12/2016,12:30:00,100,Resting,,34.1,1.3,1,Midday
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:00:00,0,Resting,,1,0.6,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,0,-1,0,Afternoon
Rib Reef,Site A,A-02,3m,51,35,9/12/2016,15:00:00,0,Resting,,0,-1,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:00:00,0,Resting,,1,0,0,Afternoon
Rib Reef,Site A,A-02,3m,51,20,9/12/2016,15:00:00,0,Resting,,1,0,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Feeding,,4.8,-2,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:00:00,0,Resting,,8.5,1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:00:00,0,Resting,,11.2,1,0,Afternoon
Rib Reef,Site A,A-02,3m,51,20,9/12/2016,15:00:00,0,Feeding,,14,1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,14,0.6,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:00:00,0,Resting,,13.6,0.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,15,-1.8,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,17,-1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,17,-1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,17,-1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,17.3,-2.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,20,-1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,21.3,-1.2,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:00:00,0,Resting,,23,0,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:30:00,0,Resting,,34,1,0,Afternoon
Rib Reef,Site A,A-02,3m,51,35,9/12/2016,15:30:00,0,Resting,,32.2,1,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:30:00,0,Resting,,34.8,1.5,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:30:00,5,Feeding,,47.5,0,0,Afternoon
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,15:30:00,100,Moving,,49,-1,1,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,15:30:00,0,Resting,,55.6,0,0,Afternoon
Rib Reef,Site A,A-02,3m,51,20,9/12/2016,15:30:00,5,Feeding,,52,1,0,Afternoon
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:45:00,0,Resting,,1,0.6,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,0,-1,0,Night
Rib Reef,Site A,A-02,3m,51,35,9/12/2016,18:45:00,0,Resting,,0,-1,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:45:00,0,Resting,,1,0,0,Night
Rib Reef,Site A,A-02,3m,51,20,9/12/2016,18:45:00,0,Resting,,1,0,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Feeding,,4.8,-2,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:45:00,0,Resting,,8.5,1.5,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:45:00,0,Resting,,11.2,1,0,Night
Rib Reef,Site A,A-02,3m,51,20,9/12/2016,18:45:00,0,Feeding,,14,1.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,14,0.6,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:45:00,0,Resting,,13.6,0.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,15,-1.8,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,17,-1.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,17,-1.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,17,-1.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,50,Moving,,18.5,0,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,20,-1.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,21.3,0.5,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:45:00,0,Resting,,23,0,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:00:00,0,Resting,,34,1,0,Night
Rib Reef,Site A,A-02,3m,51,35,9/12/2016,18:00:00,0,Moving,,34,1,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:00:00,0,Resting,,34.8,1,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:00:00,5,Feeding,,47.5,0,0,Night
Rib Reef,Site A,A-02,3m,51,30,9/12/2016,18:00:00,0,Resting,,49,-1,0,Night
Rib Reef,Site A,A-02,3m,51,25,9/12/2016,18:00:00,0,Resting,,55.6,0,0,Night
Rib Reef,Site A,A-02,3m,51,20,9/12/2016,18:00:00,5,Feeding,,52,1,0,Night
Rib Reef,Site B,B-01,6m,42,44,11/12/2016,6:30:00,0,Resting,,4.8,1.2,0,Morning
Rib Reef,Site B,B-01,6m,42,33,11/12/2016,6:30:00,0,Resting,,7.2,0.5,0,Morning
Rib Reef,Site B,B-01,6m,42,23,11/12/2016,6:30:00,0,Resting,,7.8,0.8,0,Morning
Rib Reef,Site B,B-01,6m,42,33,11/12/2016,6:30:00,0,Resting,,7.8,0.8,0,Morning
Rib Reef,Site B,B-01,6m,42,41,11/12/2016,6:30:00,0,Resting,,11.5,2,0,Morning
Rib Reef,Site B,B-01,6m,42,46,11/12/2016,6:30:00,0,Resting,,12.8,0.4,0,Morning
Rib Reef,Site B,B-01,6m,42,38,11/12/2016,6:30:00,0,Resting,,16.7,0,0,Morning
Rib Reef,Site B,B-01,6m,42,47,11/12/2016,6:30:00,0,Resting,,16.7,0,0,Morning
Rib Reef,Site B,B-01,6m,42,27,11/12/2016,6:30:00,0,Resting,,16.7,0,0,Morning
Rib Reef,Site B,B-01,6m,42,36,11/12/2016,6:30:00,0,Resting,,16.7,0,0,Morning
Rib Reef,Site B,B-01,6m,42,38,11/12/2016,6:30:00,0,Resting,,20.8,0,0,Morning
Rib Reef,Site B,B-01,6m,42,27,11/12/2016,6:30:00,0,Resting,,20.8,0,0,Morning
